BAGNUMIDENTIFICATIE,OPENBARERUIMTENAAM,POSTCODE,HUISNUMMER,HUISLETTER,HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,NUMJUIST
98200001041442,Hoofdweg,8486GB,31,B,TR01,Oldelamer,Niet gevonden
98200001041610,Tjongerpad,8477AA,3,,GEMA,Oldeholtwolde,Niet gevonden
98200001041315,Dwarsvaartweg,8388MH,17,,TR01,Oosterstreek,Niet gevonden
98200001041643,Pieter Stuyvesantweg,8479HK,86,,TR01,Oldetrijne,Niet gevonden
98200001041316,Oosterstreek,8388ND,18,,TR01,Oosterstreek,Niet gevonden
98200001041308,Stellingenweg,8474EA,6,,TR01,Oldeholtpade,Niet gevonden
98200001041388,Oosterseveldweg,8388MB,39,,TR01,Oosterstreek,Niet gevonden
98200001041314,Sonnegaweg,8479HG,65,,TR01,Oldetrijne,Niet gevonden
98200001041317,Heideweg,8396GT,4,,TR01,Peperga,Niet gevonden
98200001041377,Gracht,8483KT,87,,TR01,Scherpenzeel Fr,Niet gevonden
98200001041318,Pepergaweg,8396GX,21,,TR01,Peperga,Niet gevonden
98200001041320,Pieter Stuyvesantweg,8478HE,51,,TR01,Sonnega,Niet gevonden
98200001041443,Marktweg,8482KH,2,,TR01,Spanga,Niet gevonden
98200001041444,Pieter Stuyvesantweg,8482KP,212,,TR01,Spanga,Niet gevonden
98200001041644,Buitenweg,8395TD,13,,TR01,Steggerda,098200000025957
98200001041326,Zeedijk,8482KN,3,,TR01,Spanga,Niet gevonden
98200001041327,Leemweg,8395TK,12,,TR01,Steggerda,Niet gevonden
98200001041330,Steggerdaweg,8395PJ,75,,TR01,Steggerda,Niet gevonden
98200001041333,Ottersweg,8476AB,8,,TR01,Ter Idzard,Niet gevonden
98200001041337,Noordwolderweg,8393RC,29,,TR01,Vinkega,Niet gevonden
98200001041445,Slingerweg,8476BA,20,,TR01,Ter Idzard,Niet gevonden
98200001041392,Slingerweg,8476BA,24,,TR01,Ter Idzard,Niet gevonden
98200001041338,Westvierdeparten,8393XV,43,,TR01,Vinkega,Niet gevonden
98200001041339,Zuiderweg,8393KT,22,,TR01,Vinkega,Niet gevonden
98200001041446,Heerenveenseweg,8471BB,49,,BEDR,Wolvega,Niet gevonden
98200001041603,Van der Sandeplein,8471RX,8,,BEDR,Wolvega,Niet gevonden
98200001041394,Zandhuizerweg,8389TC,28,,TR01,Zandhuizen,Niet gevonden
98200001041231,Steenwijkerweg,8471KZ,59,A,,Wolvega,Niet gevonden
98200001041637,Langelilleweg,8484KJ,125,A,TR01,Langelille,Niet gevonden
98200001041233,Schapendrift,8391VB,10,,,Noordwolde Fr,Niet gevonden
98200001041234,Langelilleweg,8484KJ,50,,,Langelille,Niet gevonden
98200001041232,Steenwijkerweg,8397LC,103,,,De Blesse,Niet gevonden
98200001041604,Frisaxstraat,8471ZW,3,,BEDR,Wolvega,Niet gevonden
98200001041247,Vinkegavaartweg,8474EB,3,A,,Oldeholtpade,Niet gevonden
98200001041342,Stelweg,8477AD,3,,TR01,Oldeholtwolde,Niet gevonden
98200001041614,Boijlerweg,8392NJ,32,A,,Boijl,Niet gevonden
98200001041453,Boijlerweg,8392NJ,48,,CAMP,Boijl,Niet gevonden
98200001041454,De Stelling,8391ME,60,,TR01,Noordwolde Fr,Niet gevonden
98200001041251,Aan de Regel,8398SM,30,,,Blesdijke,Niet gevonden
98200001041455,Gracht,8482KJ,110,,BEDR,Spanga,Niet gevonden
98200001041457,Dwarsvaartweg,8392MT,84,,BEDR,Boijl,Niet gevonden
98200001041456,Pieter Stuyvesantweg,8478HE,67,,BEDR,Sonnega,Niet gevonden
98200001041458,Zuiderweg,8393KT,24,,BEDR,Vinkega,Niet gevonden
98200001041459,Vinkegavaartweg,8394TC,13,,BEDR,De Hoeve,Niet gevonden
98200001041472,Grindweg,8485JA,10,,BEDR,Munnekeburen,Niet gevonden
98200001041460,Schapendrift,8389VB,8,,BEDR,Zandhuizen,Niet gevonden
98200001041473,Gracht,8485KP,51,,BEDR,Munnekeburen,Niet gevonden
98200001041461,Rijsberkamperweg,8392TS,9,,BEDR,Boijl,Niet gevonden
98200001041474,Boelstraweg,8487KS,8,,BEDR,Nijelamer,Niet gevonden
98200001041475,Boelstraweg,8487KS,6,,BEDR,Nijelamer,Niet gevonden
98200001041462,Hellingstraat,8391VG,73,,BEDR,Noordwolde Fr,Niet gevonden
98200001041476,Weerdijk,8488AL,6,,BEDR,Nijeholtwolde,Niet gevonden
98200001041594,Markeweg,8398GP,48,,SCHU,Blesdijke,Niet gevonden
98200001041463,IJkenweg,8389TM,10,,BEDR,Zandhuizen,Niet gevonden
98200001041464,Jokweg,8391VE,14,,BEDR,Noordwolde Fr,Niet gevonden
98200001041402,Boschoordweg,8392MP,24,,TR01,Boijl,Niet gevonden
98200001041477,Hoofdstraat Oost,8471JL,6,,SCHU,Wolvega,Niet gevonden
98200001041465,Jokweg,8394VN,56,,BEDR,De Hoeve,Niet gevonden
98200001041466,Jokweg,8394VN,77,,BEDR,De Hoeve,Niet gevonden
98200001041607,Lycklamaweg,8471JR,1,,BOX1,Wolvega,Niet gevonden
98200001041608,Lycklamaweg,8471JR,1,,BOX2,Wolvega,Niet gevonden
98200001041467,Kooiweg,8488AP,24,,BEDR,Nijeholtwolde,Niet gevonden
98200001041609,Lycklamaweg,8471JR,1,,BOX3,Wolvega,Niet gevonden
98200001041468,Kooiweg,8488AP,19,,BEDR,Nijeholtwolde,Niet gevonden
98200001041250,Boijlerweg,8392NL,128,,BEDR,Boijl,Niet gevonden
98200001041469,Hoofdweg,8486GD,86,,BEDR,Oldelamer,Niet gevonden
98200001041470,Hoofdweg,8486GC,51,,BEDR,Oldelamer,Niet gevonden
98200001041471,Hogeweg,8486GH,42,,BEDR,Oldelamer,Niet gevonden
98200001041478,Hoofdweg,8474CB,93,,BEDR,Oldeholtpade,Niet gevonden
98200001041403,IJkenweg,8394TA,21,,TR01,De Hoeve,Niet gevonden
98200001041404,Oldeberkoperweg,8389TH,53,,TR01,Zandhuizen,Niet gevonden
98200001041405,Alteveersweg,8392MS,5,,TR01,Boijl,Niet gevonden
98200001041406,Dwarsvaartweg,8388MN,82,,TR01,Oosterstreek,Niet gevonden
98200001041593,Hoofdstraat West,8391KA,82,A,TR01,Noordwolde Fr,Niet gevonden
98200001041407,Hoeveweg,8395TA,29,,TR01,Steggerda,Niet gevonden
98200001041408,Buitenweg,8396GV,5,,TR01,Peperga,Niet gevonden
98200001041409,Overburen,8396LP,21,,TR01,Peperga,Niet gevonden
98200001041410,Lijsterbeslaan,8398GT,8,,TR01,Blesdijke,Niet gevonden
98200001041411,Nijksweg,8398ER,12,,TR01,Blesdijke,Niet gevonden
98200001041412,Grote Kamp,8474AC,5,,TR01,Oldeholtpade,Niet gevonden
98200001041413,Idzardaweg,8476ER,112,,TR01,Ter Idzard,Niet gevonden
98200001041611,Keiweg,8471CX,4,,SCHU,Wolvega,Niet gevonden
98200001041414,Stelweg,8477AD,6,,TR01,Oldeholtwolde,Niet gevonden
98200001041415,Boelstraweg,8487KS,4,,TR01,Nijelamer,Niet gevonden
98200001041416,Hoofdweg,8487GL,26,,TR01,Nijelamer,Niet gevonden
98200001041417,Kooiweg,8487AJ,43,,TR01,Nijelamer,Niet gevonden
98200001041418,Kooiweg,8487AJ,41,,TR01,Nijelamer,Niet gevonden
98200001041419,Oude Maden,8486KV,6,,TR01,Oldelamer,Niet gevonden
98200001041420,Kerkeweg,8484KC,20,,TR01,Langelille,Niet gevonden
98200001041421,Pieter Stuyvesantweg,8478HE,77,,TR01,Sonnega,Niet gevonden
98200001041650,Buitenweg,8395TD,25,A,TR01,Steggerda,Niet gevonden
98200001041624,Ruskemadenweg,8476AC,5,,TR01,Ter Idzard,Niet gevonden
98200001041422,Slingerweg,8476BA,13,,TR01,Ter Idzard,Niet gevonden
98200001041423,Scheeneweg,8471ZG,22,,TR01,Wolvega,Niet gevonden
98200001041424,Nieuweweg,8482KM,25,,TR01,Spanga,Niet gevonden
98200001041479,Stationsweg,8471AR,6,,LOK,Wolvega,Niet gevonden
98200001041480,Stationsweg,8471AR,6,,RAIL,Wolvega,Niet gevonden
98200001041641,De Brink,8392MA,2,,AULA,Boijl,Niet gevonden
98200001041485,Heerenveenseweg,8477AC,173,,BEDR,Oldeholtwolde,Niet gevonden
98200001041486,Bekhofweg,8392TV,1,,BEDR,Boijl,Niet gevonden
98200001041483,Van Harenstraat,8471JE,30,,OPSL,Wolvega,Niet gevonden
98200001041481,Steggerdaweg,8395PJ,43,,GARA,Steggerda,Niet gevonden
98200001041487,Hoofdweg,8474CG,211,A,VELD,Oldeholtpade,Niet gevonden
98200001041488,Kontermansweg,8394VP,26,,VELD,De Hoeve,Niet gevonden
98200001041484,Grindweg,8485JE,81,A,SPOR,Munnekeburen,Niet gevonden
98200001041649,Johan Willem Frisostraat,8471BW,24,,TR01,Wolvega,Niet gevonden
98200001041623,Stellingenweg,8474EA,10,C,TR01,Oldeholtpade,Niet gevonden
98200001041489,Sonnegaweg,8479HG,56,A,1,Oldetrijne,Niet gevonden
98200001041426,Hoofdweg,8475CD,206,B,TR01,Nijeholtpade,Niet gevonden
98200001041638,Oosterseveldweg,8388MB,22,,TR01,Oosterstreek,Niet gevonden
98200001041343,Westvierdeparten,8393XV,12,,TR01,Vinkega,Niet gevonden
98200001041490,Nijksweg,8398ER,22,,,Blesdijke,Niet gevonden
98200001041493,Sonnegaweg,8478HB,3,,BEDR,Sonnega,Niet gevonden
98200001041599,Aan de Schipsloot,8471AC,11,,,Wolvega,Niet gevonden
98200001041636,Boijlerweg,8392NL,132,,TR01,Boijl,Niet gevonden
98200001041648,Heerenveenseweg,8471BD,117,,TR01,Wolvega,Niet gevonden
98200001041496,Rozenstraat,8471KM,8,,8A,Wolvega,Niet gevonden
98200001041497,Pepergaweg,8395PB,43,,BEDR,Steggerda,Niet gevonden
98200001041502,Zandhuizerweg,8389TC,28,,BEDR,Zandhuizen,Niet gevonden
98200001041503,Hoofdstraat West,8471HV,12,,1,Wolvega,Niet gevonden
98200001041499,Boekelterweg,8492TT,11,,BEDR,Boijl,Niet gevonden
98200001041500,Boekelterweg,8392TT,5,,BEDR,Boijl,Niet gevonden
98200001041505,Industrieweg,8471AD,14,,WS,Wolvega,Niet gevonden
98200001041506,Industrieweg,8471AD,14,,AUTO,Wolvega,Niet gevonden
98200001041507,Industrieweg,8471AD,14,,GH,Wolvega,Niet gevonden
98200001041501,Bekhofweg,8392TV,2,,BEDR,Boijl,Niet gevonden
98200001041509,Sickengastraat,8471BN,4,,BEDR,Wolvega,Niet gevonden
98200001040935,Argusvlinder,8472DD,18,,,Wolvega,098200001040942
98200001041517,Pieter Stuyvesantweg,8478HE,73,A,,Sonnega,Niet gevonden
98200001041520,Zuiderweg,8393KT,68,,1,Vinkega,Niet gevonden
98200001041344,Zeeweegbree,8472BD,4,,TR01,Wolvega,Niet gevonden
98200001041345,Smalle Weegbree,8472BG,5,,TR01,Wolvega,Niet gevonden
98200001041346,Zeeweegbree,8472BD,16,,TR01,Wolvega,Niet gevonden
98200001041350,De Meenthe,8478KB,15,,TR01,Sonnega,Niet gevonden
98200001041347,Aurelia,8472DK,31,,TR01,Wolvega,Niet gevonden
98200001041632,Grafietstraat,8472EB,2,,TR01,Wolvega,Niet gevonden
98200001041634,Platinastraat,8472ED,2,,TR01,Wolvega,Niet gevonden
98200001041527,Markeweg,8398GN,155,B,,Blesdijke,Niet gevonden
98200001041348,Titaniumweg,8471XN,4,,TR01,Wolvega,Niet gevonden
98200001041535,Vinkegavaartweg,8394VS,22,,,De Hoeve,Niet gevonden
98200001041536,Westvierdeparten,8393XV,39,,,Vinkega,Niet gevonden
98200001041349,Vinkegavaartweg,8394VS,22,,TR01,De Hoeve,Niet gevonden
98200001041541,Stellingenweg,8475EH,82,A,,Nijeholtpade,Niet gevonden
98200001041631,Oosterseveldweg,8391MA,12,,TR01,Noordwolde Fr,Niet gevonden
98200001040696,Steenwijkerweg,8397LC,85,A,,De Blesse,098200001041438
98200001041862,Doldersumsestraat,8392MR,28,,TR01,Boijl,Niet gevonden
98200001041817,Kerkeweg,8484KB,81,A,,Langelille,Niet gevonden
98200001041951,Nieuweweg,8391KP,54,,,Noordwolde Fr,098200001041953
98200001041889,Dagpauwoog,8472CL,21,,,Wolvega,098200001041974
98200001040845,Dr.Dreeslaan,8471LG,22,A,,Wolvega,098200001040846
98200001041909,Dagpauwoog,8472CL,41,,,Wolvega,098200001041976
98200001041772,Meulewiek,8391LB,4,,,Noordwolde Fr,Niet gevonden
