BAGNUMIDENTIFICATIE,OPENBARERUIMTENAAM,POSTCODE,HUISNUMMER,HUISLETTER,HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,NUMJUIST
358200027383181,Legmeerdijk,1432KA,147,,kwek,Amstelveen,Niet gevonden
358200027371436,Legmeerdijk,1432KA,161,,kwek,Amstelveen,Niet gevonden
358200000169217,Legmeerdijk,1432KA,231,A,,Amstelveen,Niet gevonden
358200000169219,Legmeerdijk,1432KA,233,,kwek,Amstelveen,Niet gevonden
358200000169218,Legmeerdijk,1432KA,233,,traf,Amstelveen,Niet gevonden
358200027367879,Legmeerdijk,,185,,traf,Amstelveen,Niet gevonden
358200000169221,Legmeerdijk,1432KC,281,A,,Amstelveen,Niet gevonden
358200019772940,Ringvaart-Aalsmeerderdijk,1432SB,518,B,,Oude Meer,Niet gevonden
358200000169556,Legmeerdijk,1432KB,271,a,kwek,Amstelveen,Niet gevonden
358200019772910,Ringvaart-Aalsmeerderdijk,1432SB,516,,,Oude Meer,Niet gevonden
358200018938497,Legmeerdijk,1432KA,207,a,,Amstelveen,Niet gevonden
358200019772932,Ringvaart-Aalsmeerderdijk,1432SB,518,A,,Oude Meer,Niet gevonden
358200000169063,Legmeerdijk,1432KA,169,A,,Amstelveen,Niet gevonden
358200019520926,Legmeerdijk,1432KA,169,C,,Amstelveen,Niet gevonden
358200000169757,Herenweg,1431GX,96,,,Leimuiden,Niet gevonden
358200000169758,Herenweg,1431GX,98,,,Leimuiden,Niet gevonden
358200000169754,Herenweg,1431GX,90,,,Leimuiden,Niet gevonden
358200000169755,Herenweg,1431GX,92,,,Leimuiden,Niet gevonden
358200000169756,Herenweg,1431GX,94,,,Leimuiden,Niet gevonden
358200000169761,Herenweg,1431GX,100,,,Leimuiden,Niet gevonden
358200019739060,Legmeerdijk,1432KA,233,,,Amstelveen,Niet gevonden
358200020180312,Ringvaart-Aalsmeerderdijk,1432SB,542,A,,Oude Meer,Niet gevonden
358200019728300,Ringvaart-Aalsmeerderdijk,1432SB,540,,zmhs,Oude Meer,Niet gevonden
358200000169760,Herenweg,1431GX,86,,,Leimuiden,Niet gevonden
358200019049880,Ringvaart-Aalsmeerderdijk,1432SB,542,,,Oude Meer,Niet gevonden
358200019772924,Ringvaart-Aalsmeerderdijk,1432SB,518,,,Oude Meer,Niet gevonden
358200019772910,Ringvaart-Aalsmeerderdijk,1432SB,516,,,Oude Meer,Niet gevonden
358200027933897,Legmeerdijk,1432KA,213,,,Amstelveen,Niet gevonden
358200020877786,Legmeerdijk,1432KC,289,C,,Amstelveen,Niet gevonden
358200001219346,Legmeerdijk,1432KC,281,A,,Amstelveen,Niet gevonden
358200018938441,Legmeerdijk,1432KA,173,,,Amstelveen,Niet gevonden
358200020197356,Ringvaart-Aalsmeerderdijk,1432SB,502,,,Oude Meer,Niet gevonden
358200018938469,Legmeerdijk,1432KC,279,,,Amstelveen,Niet gevonden
358200027933897,Legmeerdijk,1432KA,213,,,Amstelveen,Niet gevonden
358200020195504,Ringvaart-Schipholdijk,1432CC,502,,,Oude Meer,Niet gevonden
358200020877778,Legmeerdijk,1432KC,289,B,,Amstelveen,Niet gevonden
358200020877778,Legmeerdijk,1432KC,289,B,,Amstelveen,Niet gevonden
