BAGNUMIDENTIFICATIE,OPENBARERUIMTENAAM,POSTCODE,HUISNUMMER,HUISLETTER,HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,NUMJUIST
140200000172907,Gibbeflecht,9022AH,39,,,Mantgum,Niet gevonden
140200000170895,Gibbeflecht,9022AH,41,,,Mantgum,Niet gevonden
140200000177745,Westerein,8842LA,13,,,Wjelsryp,Niet gevonden
140200000174841,Westerein,8842LB,14,,,Wjelsryp,Niet gevonden
140200000174839,Westerein,8842LA,15,,,Wjelsryp,Niet gevonden
140200000174843,Westerein,8842LB,16,,,Wjelsryp,Niet gevonden
140200000170893,Gibbeflecht,9022AH,43,,,Mantgum,Niet gevonden
140200000170881,Gibbeflecht,9022AH,45,,,Mantgum,Niet gevonden
140200000170875,Gibbeflecht,9022AH,47,,,Mantgum,Niet gevonden
140200000170871,Gibbeflecht,9022AH,49,,,Mantgum,Niet gevonden
140200000174845,Westerein,8842LA,17,,,Wjelsryp,Niet gevonden
140200000176797,Westerein,8842LA,19,,,Wjelsryp,Niet gevonden
140200000170855,Gibbeflecht,9022AH,53,,,Mantgum,Niet gevonden
140200000170865,Gibbeflecht,9022AH,55,,,Mantgum,Niet gevonden
140200000170847,Gibbeflecht,9022AH,57,,,Mantgum,Niet gevonden
140200000176799,Westerein,8842LB,20,,,Wjelsryp,Niet gevonden
140200000178801,Westerein,8842LB,22,,,Wjelsryp,Niet gevonden
140200000174895,Westerein,8842LB,24,,,Wjelsryp,Niet gevonden
140200000174353,Westerein,8842LA,25,,,Wjelsryp,Niet gevonden
140200000174141,Westerein,8842LA,27,,,Wjelsryp,Niet gevonden
140200000172815,Tillewei,8842LD,40,,,Wjelsryp,Niet gevonden
140200000177731,Westerein,8842LB,2,,,Wjelsryp,Niet gevonden
140200000175399,Hegedyk,9022BW,1,,,Mantgum,Niet gevonden
140200000174899,Westerein,8842LA,29,,,Wjelsryp,Niet gevonden
140200000176801,Westerein,8842LA,31,,,Wjelsryp,Niet gevonden
140200000176795,Westerein,8842LA,31,A,,Wjelsryp,Niet gevonden
140200000175397,Hegedyk,9022BW,2,,,Mantgum,Niet gevonden
140200000178941,Hegedyk,9022BW,4,,,Mantgum,Niet gevonden
140200000174901,Westerein,8842LA,33,,,Wjelsryp,Niet gevonden
140200000175831,Hegedyk,9022BW,5,,,Mantgum,Niet gevonden
140200000175831,Hegedyk,9022BW,5,,,Mantgum,Niet gevonden
140200000173979,Hegedyk,9022BW,2,A,,Mantgum,Niet gevonden
140200000179329,Hegedyk,9022BW,6,,,Mantgum,Niet gevonden
140200000176127,Hegedyk,9022BW,7,,,Mantgum,Niet gevonden
140200000179839,Hegedyk,9022BW,9,,,Mantgum,Niet gevonden
140200000173589,Hegedyk,9022BW,11,,,Mantgum,Niet gevonden
140200000174017,His van Botnialeane,9022BL,1,,,Mantgum,Niet gevonden
140200000170501,His van Botnialeane,9022BL,3,,,Mantgum,Niet gevonden
140200000170505,His van Botnialeane,9022BL,5,,,Mantgum,Niet gevonden
140200000179841,His van Botnialeane,9022BM,6,,,Mantgum,Niet gevonden
140200000170511,His van Botnialeane,9022BL,7,,,Mantgum,Niet gevonden
140200000170085,His van Botnialeane,9022BM,8,,,Mantgum,Niet gevonden
140200000170509,His van Botnialeane,9022BL,9,,,Mantgum,Niet gevonden
140200000179697,His van Botnialeane,9022BL,11,,,Mantgum,Niet gevonden
140200000174581,His van Botnialeane,9022BM,12,,,Mantgum,Niet gevonden
140200000179753,His van Botnialeane,9022BL,13,,,Mantgum,Niet gevonden
140200000174561,His van Botnialeane,9022BL,15,,,Mantgum,Niet gevonden
140200000174579,His van Botnialeane,9022BL,17,,,Mantgum,Niet gevonden
140200000174021,His van Botnialeane,9022BM,20,,,Mantgum,Niet gevonden
140200000174583,His van Botnialeane,9022BM,22,,,Mantgum,Niet gevonden
140200000180838,Hoxwier,9022AW,1,,,Mantgum,Niet gevonden
140200000175507,Hoxwier,9022AW,3,,,Mantgum,Niet gevonden
140200000174597,It Bosk,9022BV,1,,,Mantgum,Niet gevonden
140200000173977,It Bosk,9022BV,3,,,Mantgum,Niet gevonden
140200000175815,It Bosk,9022BV,4,,,Mantgum,Niet gevonden
140200000179877,It Bosk,9022BV,5,,,Mantgum,Niet gevonden
140200000175813,It Bosk,9022BV,6,,,Mantgum,Niet gevonden
140200000174569,It Bosk,9022BV,8,,,Mantgum,Niet gevonden
140200000175639,It Spyk,9022BC,1,,,Mantgum,Niet gevonden
140200000170837,It Spyk,9022BC,3,,,Mantgum,Niet gevonden
140200000170857,It Spyk,9022BC,5,,,Mantgum,Niet gevonden
140200000174519,It Spyk,9022BC,6,,,Mantgum,Niet gevonden
140200000170859,It Spyk,9022BC,7,,,Mantgum,Niet gevonden
140200000174521,It Spyk,9022BC,8,,,Mantgum,Niet gevonden
140200000174523,It Spyk,9022BC,10,,,Mantgum,Niet gevonden
140200000174525,It Spyk,9022BC,12,,,Mantgum,Niet gevonden
140200000170827,It Spyk,9022BC,16,,,Mantgum,Niet gevonden
140200000170845,It Spyk,9022BC,20,,,Mantgum,Niet gevonden
140200000174575,Master Jansenstrjitte,9022AL,1,,,Mantgum,Niet gevonden
140200000174577,Master Jansenstrjitte,9022AL,3,,,Mantgum,Niet gevonden
140200000172873,Master Jansenstrjitte,9022AN,4,,,Mantgum,Niet gevonden
140200000174617,Master Jansenstrjitte,9022AL,5,,,Mantgum,Niet gevonden
140200000175823,Master Jansenstrjitte,9022AN,6,,,Mantgum,Niet gevonden
140200000170521,Master Jansenstrjitte,9022AL,7,,,Mantgum,Niet gevonden
140200000174041,Master Jansenstrjitte,9022AN,8,,,Mantgum,Niet gevonden
140200000170525,Master Jansenstrjitte,9022AL,9,,,Mantgum,Niet gevonden
140200000172903,Master Jansenstrjitte,9022AN,10,,,Mantgum,Niet gevonden
140200000172905,Master Jansenstrjitte,9022AN,14,,,Mantgum,Niet gevonden
140200000170545,Master Jansenstrjitte,9022AL,15,,,Mantgum,Niet gevonden
140200000170593,Master Jansenstrjitte,9022AP,16,,,Mantgum,Niet gevonden
140200000170543,Master Jansenstrjitte,9022AL,17,,,Mantgum,Niet gevonden
140200000170591,Master Jansenstrjitte,9022AP,18,,,Mantgum,Niet gevonden
140200000170541,Master Jansenstrjitte,9022AL,21,,,Mantgum,Niet gevonden
140200000170597,Master Jansenstrjitte,9022AP,22,,,Mantgum,Niet gevonden
140200000170607,Master Jansenstrjitte,9022AP,24,,,Mantgum,Niet gevonden
140200000170611,Master Jansenstrjitte,9022AM,25,,,Mantgum,Niet gevonden
140200000170605,Master Jansenstrjitte,9022AP,26,,,Mantgum,Niet gevonden
140200000179265,Master Jansenstrjitte,9022AP,28,,,Mantgum,Niet gevonden
140200000170613,Master Jansenstrjitte,9022AP,30,,,Mantgum,Niet gevonden
140200000170635,Master Jansenstrjitte,9022AM,31,,,Mantgum,Niet gevonden
140200000170791,Master Jansenstrjitte,9022AP,32,,,Mantgum,Niet gevonden
140200000170641,Master Jansenstrjitte,9022AM,33,,,Mantgum,Niet gevonden
140200000170793,Master Jansenstrjitte,9022AP,34,,,Mantgum,Niet gevonden
140200000170799,Master Jansenstrjitte,9022AP,36,,,Mantgum,Niet gevonden
140200000170783,Master Jansenstrjitte,9022AM,37,,,Mantgum,Niet gevonden
140200000170789,Master Jansenstrjitte,9022AP,38,,,Mantgum,Niet gevonden
140200000170817,Master Jansenstrjitte,9022AM,39,,,Mantgum,Niet gevonden
140200000170819,Master Jansenstrjitte,9022AM,41,,,Mantgum,Niet gevonden
140200000170831,Master Jansenstrjitte,9022AM,45,,,Mantgum,Niet gevonden
140200000170553,Om'e Terp,9022BD,1,a,,Mantgum,Niet gevonden
140200000173567,Om'e Terp,9022BD,3,,,Mantgum,Niet gevonden
140200000170513,Om'e Terp,9022BD,5,,,Mantgum,Niet gevonden
140200000175663,Om'e Terp,9022BD,15,,,Mantgum,Niet gevonden
140200000179353,Seerp van Galemawei,9022AA,1,,,Mantgum,Niet gevonden
140200000175825,Seerp van Galemawei,9022AD,2,,,Mantgum,Niet gevonden
140200000175809,Seerp van Galemawei,9022AA,3,,,Mantgum,Niet gevonden
140200000174615,Seerp van Galemawei,9022AD,4,,,Mantgum,Niet gevonden
140200000179845,Seerp van Galemawei,9022AD,6,,,Mantgum,Niet gevonden
140200000175817,Seerp van Galemawei,9022AA,7,,,Mantgum,Niet gevonden
140200000174613,Seerp van Galemawei,9022AD,8,,,Mantgum,Niet gevonden
140200000172875,Seerp van Galemawei,9022AA,9,,,Mantgum,Niet gevonden
140200000174591,Seerp van Galemawei,9022AD,10,,,Mantgum,Niet gevonden
140200000174609,Seerp van Galemawei,9022AB,11,,,Mantgum,Niet gevonden
140200000180673,Seerp van Galemawei,9022AD,12,,,Mantgum,Niet gevonden
140200000174621,Seerp van Galemawei,9022AB,13,,,Mantgum,Niet gevonden
140200000174589,Seerp van Galemawei,9022AE,14,,,Mantgum,Niet gevonden
140200000174587,Seerp van Galemawei,9022AB,15,,,Mantgum,Niet gevonden
140200000179613,Seerp van Galemawei,9022AE,16,,,Mantgum,Niet gevonden
140200000180438,Seerp van Galemawei,9022AC,17,,,Mantgum,Niet gevonden
140200000179283,Seerp van Galemawei,9022AE,18,,,Mantgum,Niet gevonden
140200000174027,Seerp van Galemawei,9022AC,19,,,Mantgum,Niet gevonden
140200000171675,Boskdyk,8831XG,1,a,GAR,Winsum,Niet gevonden
140200000174029,Seerp van Galemawei,9022AC,21,,,Mantgum,Niet gevonden
140200000173565,Seerp van Galemawei,9022AE,22,,,Mantgum,Niet gevonden
140200000179843,Seerp van Galemawei,9022AC,23,,,Mantgum,Niet gevonden
140200000179359,Seerp van Galemawei,9022AE,24,,,Mantgum,Niet gevonden
140200000174183,Boskdyk,8831XD,2,,,Winsum,Niet gevonden
140200000171679,Boskdyk,8831XG,3,a,GAR,Winsum,Niet gevonden
140200000176617,Boskdyk,8831XD,4,,,Winsum,Niet gevonden
140200000175917,Seerp van Galemawei,9022AC,25,,,Mantgum,Niet gevonden
140200000174031,Seerp van Galemawei,9022AC,27,,,Mantgum,Niet gevonden
140200000174033,Seerp van Galemawei,9022AC,29,,,Mantgum,Niet gevonden
140200000175923,Seerp van Galemawei,9022AC,31,,,Mantgum,Niet gevonden
140200000171685,Boskdyk,8831XG,5,a,GAR,Winsum,Niet gevonden
140200000177063,Boskdyk,8831XG,7,a,GAR,Winsum,Niet gevonden
140200000175907,Seerp van Galemawei,9022AC,33,,,Mantgum,Niet gevonden
140200000174035,Seerp van Galemawei,9022AC,35,,,Mantgum,Niet gevonden
140200000175929,Skillaerd,9022BK,1,,,Mantgum,Niet gevonden
140200000175931,Skillaerd,9022BK,2,,,Mantgum,Niet gevonden
140200000178897,De Omrin,8831ZC,1,B,,Winsum,Niet gevonden
140200000179711,De Omrin,8831ZD,2,,,Winsum,Niet gevonden
140200000176253,De Omrin,8831ZC,3,,,Winsum,Niet gevonden
140200000175741,De Omrin,8831ZD,4,,,Winsum,Niet gevonden
140200000175807,De Omrin,8831ZC,5,,,Winsum,Niet gevonden
140200000175743,De Omrin,8831ZD,6,,,Winsum,Niet gevonden
140200000179351,De Omrin,8831ZC,7,,,Winsum,Niet gevonden
140200000175739,De Omrin,8831ZD,8,,,Winsum,Niet gevonden
140200000174451,De Omrin,8831ZC,9,,,Winsum,Niet gevonden
140200000175739,De Omrin,8831ZD,8,,,Winsum,Niet gevonden
140200000174019,Skillaerd,9022BK,5,,,Mantgum,Niet gevonden
140200000176255,De Omrin,8831ZD,12,,,Winsum,Niet gevonden
140200000175803,De Omrin,8831ZD,14,,,Winsum,Niet gevonden
140200000175759,De Omrin,8831ZC,13,,,Winsum,Niet gevonden
140200000174299,De Omrin,8831ZC,17,,,Winsum,Niet gevonden
140200000175731,De Omrin,8831ZC,19,,,Winsum,Niet gevonden
140200000175925,Skillaerd,9022BK,7,,,Mantgum,Niet gevonden
140200000175927,Skillaerd,9022BK,9,,,Mantgum,Niet gevonden
140200000179349,De Omrin,8831ZC,19,C,,Winsum,Niet gevonden
140200000179581,De Omrin,8831ZD,20,,,Winsum,Niet gevonden
140200000174297,De Omrin,8831ZC,21,,,Winsum,Niet gevonden
140200000174453,De Omrin,8831ZD,26,,,Winsum,Niet gevonden
140200000174037,Skillaerderdyk,9022AV,2,,,Mantgum,Niet gevonden
140200000174559,Skillaerderdyk,9022AV,3,,,Mantgum,Niet gevonden
140200000176257,De Omrin,8831ZC,27,,,Winsum,Niet gevonden
140200000179791,De Omrin,8831ZC,33,,,Winsum,Niet gevonden
140200000176299,De Omrin,8831ZD,38,,,Winsum,Niet gevonden
140200000176297,De Omrin,8831ZD,40,,,Winsum,Niet gevonden
140200000179727,Skillaerderdyk,9022AV,4,,,Mantgum,Niet gevonden
140200000169967,Skillaerderdyk,9022AV,6,,,Mantgum,Niet gevonden
140200000170555,Skillaerderdyk,9022AV,7,,,Mantgum,Niet gevonden
140200000176295,De Omrin,8831ZD,42,,,Winsum,Niet gevonden
140200000179859,De Omrin,8831ZD,44,,,Winsum,Niet gevonden
140200000176269,De Omrin,8831ZD,46,,,Winsum,Niet gevonden
140200000171657,De Terp,8831ZG,1,,,Winsum,Niet gevonden
140200000176251,De Terp,8831ZE,2,,,Winsum,Niet gevonden
140200000170557,Skillaerderdyk,9022AV,9,,,Mantgum,Niet gevonden
140200000179611,Skillaerderdyk,9022AV,10,,,Mantgum,Niet gevonden
140200000174631,Skillaerderdyk,9022AV,15,,,Mantgum,Niet gevonden
140200000179039,Skillaerderdyk,9022AV,16,,,Mantgum,Niet gevonden
140200000171659,De Terp,8831ZG,3,,,Winsum,Niet gevonden
140200000171631,De Terp,8831ZE,4,,,Winsum,Niet gevonden
140200000171627,De Terp,8831ZE,6,,,Winsum,Niet gevonden
140200000171667,De Terp,8831ZG,7,,,Winsum,Niet gevonden
140200000171639,De Terp,8831ZE,8,,,Winsum,Niet gevonden
140200000179281,Swannedrift,9022AR,3,,,Mantgum,Niet gevonden
140200000170567,Swannedrift,9022AS,4,,,Mantgum,Niet gevonden
140200000174449,De Terp,8831ZG,9,,,Winsum,Niet gevonden
140200000171637,De Terp,8831ZE,10,,,Winsum,Niet gevonden
140200000175737,De Terp,8831ZG,11,,,Winsum,Niet gevonden
140200000171649,De Terp,8831ZE,12,,,Winsum,Niet gevonden
140200000176683,De Terp,8831ZG,13,,,Winsum,Niet gevonden
140200000179279,Swannedrift,9022AR,5,,,Mantgum,Niet gevonden
140200000170573,Swannedrift,9022AS,6,,,Mantgum,Niet gevonden
140200000170629,Swannedrift,9022AR,7,,,Mantgum,Niet gevonden
140200000179267,Swannedrift,9022AR,9,,,Mantgum,Niet gevonden
140200000170581,Swannedrift,9022AS,10,,,Mantgum,Niet gevonden
140200000178893,De Terp,8831ZE,14,,,Winsum,Niet gevonden
140200000175757,De Terp,8831ZG,15,,,Winsum,Niet gevonden
140200000180234,De Terp,8831ZE,16,,,Winsum,Niet gevonden
140200000171655,De Terp,8831ZE,18,,,Winsum,Niet gevonden
140200000171665,De Terp,8831ZE,20,,,Winsum,Niet gevonden
140200000171701,Fikarusleane,8831XD,1,,,Winsum,Niet gevonden
140200000170625,Swannedrift,9022AR,11,,,Mantgum,Niet gevonden
140200000170615,Swannedrift,9022AR,13,,,Mantgum,Niet gevonden
140200000170599,Swannedrift,9022AS,14,,,Mantgum,Niet gevonden
140200000170595,Swannedrift,9022AR,15,,,Mantgum,Niet gevonden
140200000176657,Fikarusleane,8831XD,5,,,Winsum,Niet gevonden
140200000170601,Swannedrift,9022AR,17,,,Mantgum,Niet gevonden
140200000170603,Swannedrift,9022AS,18,,,Mantgum,Niet gevonden
140200000170583,Swannedrift,9022AR,19,,,Mantgum,Niet gevonden
140200000179263,Swannedrift,9022AS,20,,,Mantgum,Niet gevonden
140200000170585,Swannedrift,9022AR,21,,,Mantgum,Niet gevonden
140200000179811,Swannedrift,9022AS,22,,,Mantgum,Niet gevonden
140200000174607,Swannedrift,9022AR,23,,,Mantgum,Niet gevonden
140200000170589,Swannedrift,9022AS,24,,,Mantgum,Niet gevonden
140200000171633,Fikarusleane,8831XD,17,,,Winsum,Niet gevonden
140200000177735,Tillewei,8842LD,24,,,Wjelsryp,Niet gevonden
140200000170587,Swannedrift,9022AS,26,,,Mantgum,Niet gevonden
140200000179211,Swannedrift,9022AS,28,,,Mantgum,Niet gevonden
140200000173563,Swannedrift,9022AS,30,,,Mantgum,Niet gevonden
140200000170571,Swannedrift,9022AS,32,,,Mantgum,Niet gevonden
140200000170563,Swannedrift,9022AS,36,,,Mantgum,Niet gevonden
140200000171633,Fikarusleane,8831XD,17,,,Winsum,Niet gevonden
140200000170749,Fikarusleane,8831XG,18,,,Winsum,Niet gevonden
140200000171611,Fikarusleane,8831XD,19,,,Winsum,Niet gevonden
140200000171603,Fikarusleane,8831XD,21,,,Winsum,Niet gevonden
140200000170529,Swannedrift,9022AT,38,,,Mantgum,Niet gevonden
140200000179609,Swannedrift,9022AT,40,,,Mantgum,Niet gevonden
140200000170531,Swannedrift,9022AT,42,,,Mantgum,Niet gevonden
140200000170537,Swannedrift,9022AT,44,,,Mantgum,Niet gevonden
140200000171595,Fikarusleane,8831XD,25,,,Winsum,Niet gevonden
140200000171587,Fikarusleane,8831XD,29,,,Winsum,Niet gevonden
140200000170539,Swannedrift,9022AT,46,,,Mantgum,Niet gevonden
140200000170549,Swannedrift,9022AT,48,,,Mantgum,Niet gevonden
140200000170551,Swannedrift,9022AT,50,,,Mantgum,Niet gevonden
140200000170561,Swannedrift,9022AT,52,,,Mantgum,Niet gevonden
140200000170569,Swannedrift,9022AT,54,,,Mantgum,Niet gevonden
140200000171577,Fikarusleane,8831XD,31,,,Winsum,Niet gevonden
140200000171575,Fikarusleane,8831XD,33,,,Winsum,Niet gevonden
140200000170559,Swannedrift,9022AT,56,,,Mantgum,Niet gevonden
140200000179357,Tsjeintgum,9022BJ,2,,,Mantgum,Niet gevonden
140200000171549,Fikarusleane,8831XD,39,,,Winsum,Niet gevonden
140200000171547,Fikarusleane,8831XD,41,,,Winsum,Niet gevonden
140200000172911,Tsjeintgum,9022BJ,3,,,Mantgum,Niet gevonden
140200000170751,Fikarusleane,8831XE,49,,,Winsum,Niet gevonden
140200000174181,Fikarusleane,8831XE,51,,,Winsum,Niet gevonden
140200000170723,Fikarusleane,8831XE,53,,,Winsum,Niet gevonden
140200000170699,Fikarusleane,8831XE,55,,,Winsum,Niet gevonden
140200000172933,Tsjeintgum,9022BJ,5,,,Mantgum,Niet gevonden
140200000170703,Fikarusleane,8831XE,59,,,Winsum,Niet gevonden
140200000170691,Fikarusleane,8831XE,61,,,Winsum,Niet gevonden
140200000179287,Tsjeintgum,9022BJ,6,,,Mantgum,Niet gevonden
140200000175895,Tsjeintgum,9022BJ,12,,,Mantgum,Niet gevonden
140200000170675,Fikarusleane,8831XE,67,,,Winsum,Niet gevonden
140200000170663,Fikarusleane,8831XE,71,,,Winsum,Niet gevonden
140200000171835,Fikarusleane,8831XE,73,,,Winsum,Niet gevonden
140200000171831,Fikarusleane,8831XE,75,,,Winsum,Niet gevonden
140200000176613,Froonackerdyk,8831ZH,1,,,Winsum,Niet gevonden
140200000176613,Froonackerdyk,8831ZH,1,,,Winsum,Niet gevonden
140200000177009,Froonackerdyk,8831ZH,2,,,Winsum,Niet gevonden
140200000174653,Greate Streek,8831XV,1,,,Winsum,Niet gevonden
1900200010081761,Frieswijkstraat,8607AV,2,,,Sneek,091200000054488
140200000171747,Greate Streek,8831XV,2,,,Winsum,Niet gevonden
140200000171745,Greate Streek,8831XV,3,,,Winsum,Niet gevonden
140200000179385,Greate Streek,8831XV,4,,,Winsum,Niet gevonden
140200000174655,Greate Streek,8831XV,5,,,Winsum,Niet gevonden
140200000174307,Greate Streek,8831XV,6,,,Winsum,Niet gevonden
140200000175761,Greate Streek,8831XV,7,,,Winsum,Niet gevonden
140200000175675,Greate Streek,8831XV,9,,,Winsum,Niet gevonden
140200000176277,Greate Streek,8831XV,10,,,Winsum,Niet gevonden
140200000175677,Greate Streek,8831XV,11,,,Winsum,Niet gevonden
140200000174305,Greate Streek,8831XV,12,,,Winsum,Niet gevonden
140200000174305,Greate Streek,8831XV,12,,,Winsum,Niet gevonden
140200000178899,Greate Streek,8831XV,15,,,Winsum,Niet gevonden
140200000171677,Greate Streek,8831XV,16,,,Winsum,Niet gevonden
140200000179725,Hegeterp,8831XT,1,,,Winsum,Niet gevonden
140200000175729,Hegeterp,8831XT,2,,,Winsum,Niet gevonden
140200000179639,Hegeterp,8831XT,3,,,Winsum,Niet gevonden
140200000175769,Hegeterp,8831XT,4,,,Winsum,Niet gevonden
140200000174313,Hegeterp,8831XT,5,,,Winsum,Niet gevonden
140200000175775,Hegeterp,8831XT,6,,,Winsum,Niet gevonden
140200000170077,Hegeterp,8831XT,7,,,Winsum,Niet gevonden
140200000175773,Hegeterp,8831XT,8,,,Winsum,Niet gevonden
140200000175777,Hegeterp,8831XT,9,,,Winsum,Niet gevonden
140200000175771,Hegeterp,8831XT,10,,,Winsum,Niet gevonden
140200000174447,Hegeterp,8831XT,11,,,Winsum,Niet gevonden
140200000178895,Hegeterp,8831XT,13,,,Winsum,Niet gevonden
140200000171651,Hegeterp,8831XT,15,,,Winsum,Niet gevonden
140200000179347,Hegeterp,8831XT,16,,,Winsum,Niet gevonden
140200000171663,Hegeterp,8831XT,17,,,Winsum,Niet gevonden
140200000175709,Hegeterp,8831XT,20,,,Winsum,Niet gevonden
140200000175709,Hegeterp,8831XT,20,,,Winsum,Niet gevonden
140200000171691,Hegeterp,8831XT,21,,,Winsum,Niet gevonden
140200000171689,Hegeterp,8831XT,23,,,Winsum,Niet gevonden
140200000171739,Hegeterp,8831XT,24,,,Winsum,Niet gevonden
140200000174659,Hegeterp,8831XT,24,A,,Winsum,Niet gevonden
140200000171683,Hegeterp,8831XT,25,,,Winsum,Niet gevonden
140200000176265,Hegeterp,8831XT,26,,,Winsum,Niet gevonden
140200000171695,Hegeterp,8831XT,27,,,Winsum,Niet gevonden
140200000171749,Hegeterp,8831XT,28,,,Winsum,Niet gevonden
140200000171693,Hegeterp,8831XT,29,,,Winsum,Niet gevonden
140200000174425,Hegeterp,8831XT,30,,,Winsum,Niet gevonden
140200000171707,Hegeterp,8831XT,31,,,Winsum,Niet gevonden
140200000171697,Hegeterp,8831XT,33,,,Winsum,Niet gevonden
